iteration,score,best_score,elapsed_sec,params_json
47,-0.2901341277246265,-0.5314250948542633,19873.0447,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.339296670478, ""learning_rate"": 0.000640572274, ""new_fc_1"": 15, ""new_fc_10"": 3, ""new_fc_2"": 1, ""new_fc_3"": 31, ""new_fc_4"": 20, ""new_fc_5"": 30, ""new_fc_6"": 27, ""new_fc_7"": 8, ""new_fc_8"": 19, ""new_fc_9"": 31, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 4}"
48,-0.4125807110428848,-0.5314250948542633,21460.8835,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.210178892017, ""learning_rate"": 0.000272161196, ""new_fc_1"": 4, ""new_fc_10"": 9, ""new_fc_2"": 22, ""new_fc_3"": 5, ""new_fc_4"": 26, ""new_fc_5"": 0, ""new_fc_6"": 13, ""new_fc_7"": 31, ""new_fc_8"": 0, ""new_fc_9"": 16, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
49,-0.2718909439123811,-0.5314250948542633,21669.2395,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.206263923226, ""learning_rate"": 0.000697041746, ""new_fc_1"": 14, ""new_fc_10"": 7, ""new_fc_2"": 6, ""new_fc_3"": 31, ""new_fc_4"": 17, ""new_fc_5"": 4, ""new_fc_6"": 7, ""new_fc_7"": 25, ""new_fc_8"": 16, ""new_fc_9"": 12, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 3}"
50,-0.32128807891519545,-0.5314250948542633,22356.5974,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.452740155387, ""learning_rate"": 0.00030253746, ""new_fc_1"": 7, ""new_fc_10"": 6, ""new_fc_2"": 5, ""new_fc_3"": 28, ""new_fc_4"": 30, ""new_fc_5"": 1, ""new_fc_6"": 11, ""new_fc_7"": 31, ""new_fc_8"": 17, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
51,-0.2994558478435378,-0.5314250948542633,389.2361,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.310292514593, ""learning_rate"": 0.000828852824, ""new_fc_1"": 31, ""new_fc_10"": 3, ""new_fc_2"": 2, ""new_fc_3"": 19, ""new_fc_4"": 3, ""new_fc_5"": 13, ""new_fc_6"": 27, ""new_fc_7"": 6, ""new_fc_8"": 32, ""new_fc_9"": 21, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 1}"
52,-0.30837560004380943,-0.5314250948542633,1256.8512,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.482601123773, ""learning_rate"": 0.000909670764, ""new_fc_1"": 17, ""new_fc_10"": 19, ""new_fc_2"": 19, ""new_fc_3"": 9, ""new_fc_4"": 6, ""new_fc_5"": 12, ""new_fc_6"": 6, ""new_fc_7"": 26, ""new_fc_8"": 25, ""new_fc_9"": 18, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
53,-0.2950868638435378,-0.5314250948542633,1644.4665,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.253749361527, ""learning_rate"": 0.000914983845, ""new_fc_1"": 13, ""new_fc_10"": 7, ""new_fc_2"": 3, ""new_fc_3"": 29, ""new_fc_4"": 17, ""new_fc_5"": 18, ""new_fc_6"": 4, ""new_fc_7"": 26, ""new_fc_8"": 14, ""new_fc_9"": 21, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
54,-0.4500080522390823,-0.5314250948542633,2752.6113,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.40474708957, ""learning_rate"": 0.000334611572, ""new_fc_1"": 12, ""new_fc_10"": 6, ""new_fc_2"": 17, ""new_fc_3"": 26, ""new_fc_4"": 26, ""new_fc_5"": 25, ""new_fc_6"": 20, ""new_fc_7"": 10, ""new_fc_8"": 13, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 2}"
55,-0.4248558602724609,-0.5314250948542633,3739.8483,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.230533590377, ""learning_rate"": 0.000314916898, ""new_fc_1"": 20, ""new_fc_10"": 12, ""new_fc_2"": 19, ""new_fc_3"": 0, ""new_fc_4"": 12, ""new_fc_5"": 28, ""new_fc_6"": 0, ""new_fc_7"": 5, ""new_fc_8"": 31, ""new_fc_9"": 22, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
56,-0.3266767908943338,-0.5314250948542633,5567.6247,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.339382300247, ""learning_rate"": 0.000355904493, ""new_fc_1"": 22, ""new_fc_10"": 21, ""new_fc_2"": 17, ""new_fc_3"": 0, ""new_fc_4"": 17, ""new_fc_5"": 3, ""new_fc_6"": 16, ""new_fc_7"": 13, ""new_fc_8"": 0, ""new_fc_9"": 16, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
57,-0.11511451091519548,-0.5314250948542633,5896.2032,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.353732981134, ""learning_rate"": 0.000178109315, ""new_fc_1"": 32, ""new_fc_10"": 18, ""new_fc_2"": 2, ""new_fc_3"": 13, ""new_fc_4"": 2, ""new_fc_5"": 28, ""new_fc_6"": 6, ""new_fc_7"": 2, ""new_fc_8"": 14, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 7}"
58,-0.17770297579555605,-0.5314250948542633,7123.7623,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.448655945413, ""learning_rate"": 0.000361260855, ""new_fc_1"": 26, ""new_fc_10"": 0, ""new_fc_2"": 24, ""new_fc_3"": 20, ""new_fc_4"": 14, ""new_fc_5"": 30, ""new_fc_6"": 5, ""new_fc_7"": 13, ""new_fc_8"": 0, ""new_fc_9"": 11, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
59,-0.29796307194158744,-0.5314250948542633,8051.8892,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.241310308952, ""learning_rate"": 0.000399182673, ""new_fc_1"": 4, ""new_fc_10"": 5, ""new_fc_2"": 31, ""new_fc_3"": 1, ""new_fc_4"": 11, ""new_fc_5"": 7, ""new_fc_6"": 24, ""new_fc_7"": 10, ""new_fc_8"": 31, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 7}"
60,-0.2904950719541044,-0.5314250948542633,8379.3328,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.234711757726, ""learning_rate"": 0.000169429927, ""new_fc_1"": 10, ""new_fc_10"": 18, ""new_fc_2"": 0, ""new_fc_3"": 0, ""new_fc_4"": 3, ""new_fc_5"": 3, ""new_fc_6"": 9, ""new_fc_7"": 5, ""new_fc_8"": 28, ""new_fc_9"": 19, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
61,-0.21145599984771016,-0.5314250948542633,8646.6947,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.366846677209, ""learning_rate"": 0.000933564411, ""new_fc_1"": 30, ""new_fc_10"": 23, ""new_fc_2"": 6, ""new_fc_3"": 1, ""new_fc_4"": 4, ""new_fc_5"": 4, ""new_fc_6"": 3, ""new_fc_7"": 25, ""new_fc_8"": 32, ""new_fc_9"": 26, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
62,-0.3222582478706579,-0.5314250948542633,9634.781,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.319499581777, ""learning_rate"": 0.000396331426, ""new_fc_1"": 24, ""new_fc_10"": 15, ""new_fc_2"": 20, ""new_fc_3"": 13, ""new_fc_4"": 15, ""new_fc_5"": 20, ""new_fc_6"": 14, ""new_fc_7"": 2, ""new_fc_8"": 28, ""new_fc_9"": 0, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
63,-0.35879896956044954,-0.5314250948542633,11942.7473,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.336795122603, ""learning_rate"": 0.000269230037, ""new_fc_1"": 3, ""new_fc_10"": 11, ""new_fc_2"": 21, ""new_fc_3"": 12, ""new_fc_4"": 31, ""new_fc_5"": 14, ""new_fc_6"": 9, ""new_fc_7"": 21, ""new_fc_8"": 29, ""new_fc_9"": 24, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
64,-0.3117228009804964,-0.5314250948542633,13349.9971,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.436198219175, ""learning_rate"": 0.000458829763, ""new_fc_1"": 1, ""new_fc_10"": 3, ""new_fc_2"": 3, ""new_fc_3"": 2, ""new_fc_4"": 11, ""new_fc_5"": 31, ""new_fc_6"": 30, ""new_fc_7"": 3, ""new_fc_8"": 14, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
65,-0.5440099107541274,-0.5440099107541274,13677.2296,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.164559921657, ""learning_rate"": 0.000774115838, ""new_fc_1"": 8, ""new_fc_10"": 3, ""new_fc_2"": 22, ""new_fc_3"": 11, ""new_fc_4"": 13, ""new_fc_5"": 16, ""new_fc_6"": 22, ""new_fc_7"": 28, ""new_fc_8"": 5, ""new_fc_9"": 5, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
66,-0.17087942383936547,-0.5440099107541274,14127.4211,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.261371145291, ""learning_rate"": 0.000362435715, ""new_fc_1"": 6, ""new_fc_10"": 12, ""new_fc_2"": 13, ""new_fc_3"": 8, ""new_fc_4"": 2, ""new_fc_5"": 10, ""new_fc_6"": 17, ""new_fc_7"": 22, ""new_fc_8"": 13, ""new_fc_9"": 26, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 3}"
67,-0.3023392955848536,-0.5440099107541274,15236.544,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.310505975596, ""learning_rate"": 0.000517572323, ""new_fc_1"": 13, ""new_fc_10"": 7, ""new_fc_2"": 0, ""new_fc_3"": 4, ""new_fc_4"": 3, ""new_fc_5"": 26, ""new_fc_6"": 9, ""new_fc_7"": 7, ""new_fc_8"": 3, ""new_fc_9"": 4, ""num_neurons"": 4, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
68,-0.3245601600917911,-0.5440099107541274,15925.6144,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.405809034274, ""learning_rate"": 0.000858569887, ""new_fc_1"": 7, ""new_fc_10"": 1, ""new_fc_2"": 14, ""new_fc_3"": 14, ""new_fc_4"": 0, ""new_fc_5"": 13, ""new_fc_6"": 32, ""new_fc_7"": 22, ""new_fc_8"": 11, ""new_fc_9"": 14, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 2}"
69,-0.5680400863419341,-0.5680400863419341,17934.3832,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.064449268723, ""learning_rate"": 0.000544435867, ""new_fc_1"": 16, ""new_fc_10"": 0, ""new_fc_2"": 9, ""new_fc_3"": 14, ""new_fc_4"": 31, ""new_fc_5"": 29, ""new_fc_6"": 5, ""new_fc_7"": 16, ""new_fc_8"": 14, ""new_fc_9"": 5, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 1}"
70,-0.20561483234213065,-0.5680400863419341,18684.3675,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.461383022263, ""learning_rate"": 0.00062029752, ""new_fc_1"": 8, ""new_fc_10"": 15, ""new_fc_2"": 18, ""new_fc_3"": 8, ""new_fc_4"": 4, ""new_fc_5"": 12, ""new_fc_6"": 6, ""new_fc_7"": 0, ""new_fc_8"": 10, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 2}"
71,-0.35527822626974487,-0.5680400863419341,19433.2848,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.31994247766, ""learning_rate"": 0.000445053069, ""new_fc_1"": 4, ""new_fc_10"": 8, ""new_fc_2"": 23, ""new_fc_3"": 21, ""new_fc_4"": 12, ""new_fc_5"": 14, ""new_fc_6"": 2, ""new_fc_7"": 14, ""new_fc_8"": 24, ""new_fc_9"": 32, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 4}"
72,-0.38435621123772423,-0.5680400863419341,21622.4422,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.493907374876, ""learning_rate"": 0.000749881829, ""new_fc_1"": 27, ""new_fc_10"": 15, ""new_fc_2"": 5, ""new_fc_3"": 14, ""new_fc_4"": 32, ""new_fc_5"": 6, ""new_fc_6"": 20, ""new_fc_7"": 14, ""new_fc_8"": 30, ""new_fc_9"": 27, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
73,-0.2841258238435378,-0.5680400863419341,21951.3601,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.271116385321, ""learning_rate"": 0.000755195202, ""new_fc_1"": 32, ""new_fc_10"": 23, ""new_fc_2"": 2, ""new_fc_3"": 19, ""new_fc_4"": 9, ""new_fc_5"": 2, ""new_fc_6"": 2, ""new_fc_7"": 16, ""new_fc_8"": 28, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
74,-0.3451958199278107,-0.5680400863419341,22401.186,"{""activation"": ""elu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.342763108659, ""learning_rate"": 0.000306010387, ""new_fc_1"": 23, ""new_fc_10"": 5, ""new_fc_2"": 4, ""new_fc_3"": 15, ""new_fc_4"": 1, ""new_fc_5"": 10, ""new_fc_6"": 15, ""new_fc_7"": 29, ""new_fc_8"": 30, ""new_fc_9"": 20, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
75,-0.30109867184353784,-0.5680400863419341,22730.2187,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.463349722346, ""learning_rate"": 0.000160354789, ""new_fc_1"": 10, ""new_fc_10"": 27, ""new_fc_2"": 3, ""new_fc_3"": 10, ""new_fc_4"": 29, ""new_fc_5"": 32, ""new_fc_6"": 7, ""new_fc_7"": 32, ""new_fc_8"": 13, ""new_fc_9"": 1, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 5}"
